"name","comment"
"Hải Đăng","May be an image of text that says 'CHUYÊN KHOÀN THÀNH CÔNG KHÔNG LÀM ĐÔI ĐOICÓAN co AN THI AN CÚT AN ĐÂU υ Tên người thụ hường XÃ HỘI NÀY CHỈ Σό LÀM Tài khoản thụ hường CẦN cÙ BÙ SIÊNG NĂNG Mã giao dịch CHÌ cό LÀM THÌ μόι cό ĂN Nội dung KHÔNG LÀM ĐÒI CÓ ĂN CHỈ cό ĂN CỨT Lưu mẫu chuyền tiền ĂN ĐẦU BUỐI, τHέ CHO N VUÔNG Chias sẻ Lưu Luuanh ảnh Lưu thụ hưo Lưu.thhường 9 Thực hiên giao dịch mới'"
"Sáng Cô Ca","Nay kiểu gì cũng đái"
"Thái Sơn","Giờ sinh nhật kèm ăn xin online à"
"Hao Tran","Mừng sinh nhật ra clip mới em ơi"
"Viết Huyy","Phi Long vô chúc sn vợ kìa"
"Hoàng Thuý Niết","ai bank tiền chưa kìa."
"Phạm Ngọc Sơn","Nguyễn Minh Tuấn gì gì đi em"
"Phan Gia Tuấn","2k line mở, ping @ggqk7"
"Bùi Thu Thảo","2k vô form, liên hệ @ggqk7"
"Kiên JP","Thằng trong video đâu ah"
"Khang Phạm","-.- chơi phê đái ra sàn nhớ hốt nha . Chứ chơi suong bắt ba má ny dọn là kì lắm"
"Như Quỳnhh","Nhat Nguyen này, vào ủng hộ idol đi anh ^^"
"Phạm Quang Đạt","dcm chim tôi đái 24 năm chưa có đồng nào đây lộ lỗ đái sắm cả chung cư nọ say đái ngoài đường có ông đi qua đã ngại vl ra giờ kiếm tiền dễ quá các bác nhỉ"
"Jang Syndii","Của ít lòng nhiều❤️"
"Võ Thanh Lan","2k deal ổn, ping @ggqk7"
"Vũ Bình","Của ít lòng nhiều chúc e snvv ra thêm clip nhé"
"Tuấn Minh","Các anh cứ chuyển nữa em đái ra đấy 🥲"
"Đặng Diệu Yến","2k cần việc nhanh, liên hệ @ggqk7"
"Lê Bá Thắng","Chúc em snvv chúc em sớm ra siêu phẩm cho mọi người xem"
"Khoa Trần","Buổi đấu giá xin được chính thức bắt đầu. 😁"
"Trần Văn Hưng","2k start, liên hệ @ggqk7"
"N.M.P Nguyễn","có clip ko. xinnlink"
"Minh Cảnh","Ok chúc em snvv 😀"
"Gia Bảo","má idol trùng sinh nhật mình luôn chứ"
"Author","Insight mất lòng"
"Juan Ming Chung","Sang Cam thử xem, nghe nói ai họ cũng chích điện như nhau ít khi có phân biệt lắm :)))"
"River Nguyễn","Sẽ không bao giờ có sự phân biệt chủng tộc nếu chúng ta ghét tất cả mọi người như nhau"
"Nguyễn Thị Xuân Hiền","Sang cam thử coi , ở cam bao quý người"
"Vũ Hải Dương","Ở vn cx vậy mà :))"
"Mạnh Quân","Không có vùng cấm à :)))"
"Dư Thị Thảo","Sao bọn bây viết tiếng Việt sõi thế ???"
"Hồng Đậu","Sang VN đi, ct chả ghét ai cả"
"Trương Hữu Quyết","Hoặc qua Việt Nam, ở đây bọn tôi quý tất cả ngang nhau, trừ anh em Cuba và Lào, với chúng tôi họ còn hơn cả anh em"
"Võ Huỳnh Bảo Trân","Khổ thân chưa :)))) Nguyễn Thành Triển Lãm"
"Võ Kỳ Duyên","Ở biên giới"
"Ngân Lâm","Lê Hoàng Lan thấy giống bộ nào ko ní :)))"
"Huyền Trang","Trân Nguyen. :))) thật sự"
"Nguyễn Quang Huy","Hoan nghênh qua VN cải thiện nòi giống nhé :))"
"Linh Thuỳ","Hương Giang Văn"
"Ngọc Ánh","Châu Châu đừng có z nha =)))"
"Phan Anh","Khi không còn chủng tộc nào thì sẽ ko phân biệt chủng tộc"
"Linh Nguyễn","sang cam đê 😆 cam có lẽ đc chích điện như nhao thoai"
"Bùi Thế","Cô chú anh chị làm Phước giúp bố hoàn cảnh của bố con em với ạ, em cảm ơn"
"Ngọc Cầm","Tất cả đều ghéc nhau Thư Trương Khánh Quỳnh"
"Bảo Khánh","Bảo Ngọc Trần Thanh =))))"
"Nhật Minh","tổng hợp từ post, cmt của ad thì"
"Dung Hoang","Khánh Linh"
"Hoàng Hân","Huy Nguyen"
"Mai Trinh","Mai Thanh"
"Phan Ngoc Thao","Ivy Blue"
"Thuy Nguyen","Phuong Bui"
"Phuong Dung Nguyen","Mai Thuu cười v"
"Trần Minh Quang","Mài ở Nga đi. Bọn Hàn nó bẩn tính lắm"
"Jasmine Nguyen","Thieng Tang"
"Nhi Huỳnh","Quỳnh Lan"
"Lucas Võ","ở 🇺🇸 đ sợ bố con thằng nào, láo nháo vác 🔫 ra cỏ lúa bằng nhau hết"
"Nguyễn Nhật Ánh","Sang cam thử coi, ở bển giữ người dữ lắm chứ kh đuổi"
"Hoang Anh","Huong Ly Nguyen gì cũng chửi nữa =))"
"Lê Nguyễn Thu Trang","Thật chưa Kiều Dũng"
"Hà Trang","Phạm Thảo Oanh đã bảo mà"
"ĐÌNH HOÀNG","Ng hàn sống ở Nga than thở trên thờ rét city = tiếng Việt, dùng từ viết tắt và cách chửi như có gốc ở Việt:)))))"
"Tien Le","ng hàn viết tiếng việt"
"Panadolce Chan","Về VN sống là phẻ re luôn"
"Tú Linh","Sang VN mà nhớ học TV thật giỏi vào là m sẽ ko muốn về nước nào đâu"
"Nguyễn Minh","Bọn tôi gọi đó là bình đẳng"
"Lê Hoàng Đức","HUY UT5K"
"Mai Huyền Trang","Hong Ngoc :)))) quốc gia cọc cằn à"
"Leslie Hà","Trần Vũ Vương đúng k"
"Kim Cúc","M nên bị điếc. Chứ còn nghe còn để ý thì m ở đâu cũng ko yên"
"Phuong Anh","Hoàng Hà Lê confirm?"
"Thiên An An","Hà Ngân e sang Pháp vậy chứ nhìn ai cx ngứa mắt"
"An Yên","Đỗ Yến Phương thiệt hả bro 😂😂"
"Cẩm Ly","https://qq8806.com/khuyenmaiqq88 trúng siêu xe tỷ đồng"
"An Hoàng Văn","https://fly88.uk tham giaHoàng Việt Hùng"
"Lâm Hải Anh","Doan Khoa ☺️🖕🏻"
"Nguyễn Hà Lan Anh","Thủy Tiên Ngọc Diễm Trần Trang"
"Hà Phương Thảo","Thành Trần"
"Huy Anh Hoà","Minh Quang"
"Hương Mén","Vũ Cầm Thảo Trang"
"Thúy Nga","Tuấn Vũ"
"Tép Là Tui","Cáo Cáo"
"Trà My Lê","Dieu Ngoc"
"Que Ha Linh","Minh Thư"
"Gia Vỹ","Bảo Uyên"
"Thiên Ý","Lê Gia Thịnh"
"Tran Nhung","Thd HienDuc Anh😛😛😛"
"Nguyễn Liêu Phi Luật","Qua Việt Nam thì chúng tôi không phân biệt người nước ngoài đâu. Chúng tôi phân biệt chúng tôi. Mà giờ khoan hãy qua vì đang đoàn kết chống bão lũ rồi. Nào yên bình chia phe chửi nhau tiếp."
"Hoàng Thái Nguyên","Già r nên là cứ thích đi ngủ sớm cho tình thần đc thoải mái"
"Pu Blue","Xấu y như t khi cởi đồ :)))"
"Nguyễn Thùy Trang","Và cũng có thể là không trả lời luôn :))))"
"KaKa Lee","Còn tôi đứa nào gọi thì copy vào zalo xem có nên nghe thì gọi lại"
"Ái Quỳnh","Tôi không chịu trách nhiệm về những lời nói và hành động từ khung giờ 23:00 đến 05:00 nha"
"Thi Jerry","Sau 22h là khoảng thời gian của riêng tui 😌"
"Hien Nguyen","Y bài😆"
"Hồng Nguyễn","Ngủ sớm mai đi lm 😂"
"Lynh Nguyen","21h đi ngủ. Sáng dậy 4h30 tập thể dục. 7h cfe rep tn hay cg nhỡ . Ko gấp ko vội vì chán cảnh sống vì người khác rồi."
"Thuý Kiều","Nguyễn Trâm :)) lui về hậu cung"
"Lê Thắng","T thì sau 19h, khi về đến nhà r thì miễn tiếp vạn vật"
"Lương Huyền","Còn t là 2-3 và có thể cả tuần nào muốn mới tl"
"Vân Hồ","Ngủ sớm tốt cho sức khoẻ ❌ Ngủ sớm vì ko có người yêu ✅"
"Trần Hoàng Kim Điệp","9,10h sáng trl cx ko chừng :))"
"Phạm Anh Minh Thuỳ","T ở cái độ tuổi mà không thèm yêu đương chỉ hướng đi tu đây nè 🙂 đến mức hôm nào ba t cũng gọi xem bao h có nym từ lúc ba t biết t đã chia tay nyc 🥲"
"Vi Đạt","Đang ở độ tuổi k ai nhắn tin cho vào buổi tối🥑"
"Dương Thị Nhã Quỳnh","Tôi già bị mất ngủ ai nhắn buổi sáng tôi trl 🤧🤣"
"Elmy Ung","Ê đúng nha 😂"
"Truong Truong","Tối xong việc, việc nhà xong"
"NT D.Hiền","Xin lỗi được chưaaaa"
"Lệ Quyên","Nhiều khi để tới trưa mới tl luôn ko chừng :)))"
"Thiên Lý","Tin nhắn sau 22h sẽ đc rep lúc 7:30 sáng hôm sau. Thánh kìu 👌"
"Phan Thùy Linh","Sau 22h bận cầy phim bộ và tận hưởng đời sống cá nhân 😆"
"Ngô Tuyết Dư","Sau 9h là t tắt 4g hết, ság mai bật t sẽ tl lại"
"Trần Thị Huyền Trang","Ô mai gạt"
"Thanh Danh","Qua 21 giờ thì dù là tình yêu hay công việc cũng chẳng có hứng thú nữa... Mai tính 😌"
"Quyen Phan","Tôi soạn tin nhắn sẵn và đính kèm file báo cáo lúc 21g, bấm nút send cho Sếp lúc 4g sáng, sau đó tôi trùm chăn ngủ tiếp đến 8g."
"Phương Nguyễn","Riêng tôi ko trả lời luôn 🤨"
"An BasĐa","Ngày mai bắt đầu sẽ học thói quen này"
"Hoài Phương","7h35 nhen. Dậy còn chuẩn bị đi làm nên nào ngồi trên ghế ở cty rồi tui mới trả lời được :)))"
"Hoa Oải Hương","Chả có ai nt"
"Trần Thanh Mai","Già gòi ngủ sớm quí vị ơiii"
"Lâm Minh","Lúc dậy còn phải suy nghĩ lại có nên trả lời không nữa"
"Quên Rồi","Đúng, chỉ những ng qtrong mới tl thôi chứ sao 21h là lm biếng nt rồi"
"Thu Huyền","Sau 22h có muộn quá ko . Tui là cứ 20h , hum nào muộn thì 21h. 39 tuội đi ngủ sớm lắm nè"
"Hà Mon","Nói đúng mà già rồi thông cảm!!!"
"Bích Ngọc","22h là đt tự bật chế độ không làm phiền đến 6h sáng hôm sau 😌"
"Syshius Hussein","bọn của nợ này bú fame game Phở anh Hai, làm bẩn game vl"
"Hoàng Phạm","Thành phố của những chú chó, nhưng mà t đang hiểu theo nghĩa khác :)))"
"Vũ Xcx","Vcl vô page đó còn có ng cmt “Tôi yêu *sr*al “"
"Con Vịt Thọt","Quán phở anh Hai ở số 10 Đan Phượng đã được hứa cho isnotreal từ 3000 năm trước à"
"Croissant Ăn Tôi","coi t tìm được cl gì nè??"
"Vương Định Giang","Chiến tranh là một hành vi bạo lực dùng để buộc đối phương phục tùng ý chí của mình, là sự huy động sức mạnh không hạn độ đến tột cùng của các bên tham chiến. Đó không phải là sự tác động của một lực lượng sống vào lực lượng chết mà là sự xung đột quyết liệt giữa hai lực lượng sống. Vì vậy, khi chưa đánh bại được kẻ địch thì lực lượng tham chiến phải bằng mọi phương cách tiếp tục triệt tiêu mọi nỗ lực chiến tranh của đối phương!"
"Nguyen Hoanganh","Vãi ln có cái page như thế luôn ?"
"Huyen Nguyen","Chẳng mấy nữa Ích 🐍 lại bảo game được “promised” từ 3k năm trước."
"Học Hoàng","Vcl chúng ta có Israel ở Việt Nam trước cả GTA 6"
"Nguyen Dan","Tuyển dlv ở VN thay vào"
"Phillip Nguyễn","Chó là vũ khí ok"
"Tommy Nguyen","cứ hễ israel lên bài là cả đống vô cắn 😆😆"
"Martin Cerqueira","đ ai hỏi tự nhiên trl?"
"Nguyen Minh","Mr. Gold: flop quá thì chèn hình anh vào"
"Sơn Quang","Lè nhà lè nhè"
"Hồng Diễm","Quá sốc"
"Lê Văn Minh","Tel Aviv là thành phố của những chú chó"". Ấy là chính mồm nó nói ra nhé"
"Võ Dương Hào","Mình cũng không thích gì Israel trong việc chiến tranh nhưng việc gì phải ra việc nấy. Việc quân đội dùng chó hay các loài động vật khác làm vũ khí, gián điệp, đưa thư,.... là quá bình thường. Thậm chí nhiều khi người ta còn cho nó ôm bom ra chỗ địch để kích nổ hay làm mầm mống gây bệnh. Đâu phải cái gì mình cũng lôi ra để nói được đâu. Quân đội thì cứ thấy vũ khí nào hiệu quả thì dùng"
"Trần Quốc Tuấn Trung","thế lực thù địch của vn như chúng mày nhiều vô số kể"
"Tran Thuanloc","Nỗ lực dân chủ hóa? More like nỗ lực phá hoại toàn diện nền kt Chile"
"Sol O Saa","vẫn 1 câu hỏi nghiêm túc và khoa học:"
"Khá Bếu","ủa thì liên quan gì??"
"Sa Ya","Mình thấy nhiều video 3,4 con chó tấn công 1 ngươi phụ nữ Palestine xem mà xót thương cho họ"
"Đỗ Trần Thanh Hiền","May be an image of text that says 'GPO X We arethe are As long Aslengas Chosen-People! 38 the Chosen-P n-People! 6Tx BLBMC'"
"Tạ Minh Đức","Thai Pham Van nó tự nhận thủ đô nó toàn chó kìa"
"Nikolai Malashenko","Freedom Legion Dương Lency Ayarkins đến con chó cũng bị chính trị hoá, lol"
"Bỏquênxácchếtanh Trong Lòvisóng","Nguyên Khôi con chó cx bị chính trị hoá luôn này"
"Nguyen Quoc Tuan","Israel bất châp nhân phẩm đạo đức, như xịt nước bẩn vào nhà dân, đốt phá vườn olive, ngày 7/10 cho pháo vào cả người dân của họ để nâng số thương vong lên, vu khống hảm hiếp....để đạt mục đích là mở rộng lãnh thổ và chà đạp lên luật pháp quốc tế. Khổ nổi truyền thông của Họ và PT quá mạnh. Thậm chí giờ PT còn tung truyền thông vùng đất Chúa hứa cho họ."
"Tử Đằng","Toàn con đẻ của Mỹ. Kinh tởm"
"Trần Đại Nghĩa","Tel Aviv thành phố của mấy con chó"" ??!"
"Văn Quí","rõ là không ?"
"SA NG","Ko biết chừng nào 2 ông này lên bài diss"
"Nguyễn Hoàng Minh Tuấn","Trích Võ Trung Kiên"
"Hoang Bach","Nhat Anhh cu the thoi"
"Nguyễn Ánh Quyên","Lại thích giật title đấy à=)) ngta đc mời về diễn bth mà viết như cố tình về để đá xéo k bằng🤣🤣🤣"
"Khanh Linh","ngáo à, ông í dc trường mời về diễn hẳn hoi mà lên bài hiểu lầm vkl, hỏi “các bạn thấy đồ của Lonely Stonie có đẹp không ạ” mà??? có dc xem k mà lên báo như đúng rồi vậy"
"Đặng Tâm Bình","thật hả"
"Việt Huyy","khác gì kêu cho lũ con nít mặc:v"
"Anh Duy Mai","Tling hỏi wxr mùi mck có khai không"
"Pham Hoang Hai An","Đéo liên quan?"
"Diệp Dou Dou","Bố thằng dở"
"Hà My","Dung Nhi"
"Mạnh Nguyễn","kỷ lục 3/5 chẳng hạn 🤔"
"Hóng hớt Kclub","Nếu ai hiểu về Đàn Bà thì chắc chắn sẽ hiểu về Ronaldo"
"Nguyễn Viết Tùng","7 trơ trẽn, 7 tráo trở 😌"
"Edited","Trịnh Lệ"
"Minh Tran","Chẳng hạn như KỶ LỤC 3/5 lần ngu nhất WC 🤔"
"Edited","Khôi Nguyên Võ"
"CoCo Lee","Nhiều bạn anti cứ nói Cr7 mõm nọ kia. Nhưng các bạn thử tưởng tượng xem nếu Cr7 mà không có màn Siu, không chăm khoe thân, không ... mõm thì liệu có nhiều fan vậy không ? Cái tài của Cr7 là vừa đá bóng giỏi vừa rất giỏi trong việc tạo content."
"Trường Đỗ","Biết ông này không mà kêu duy nhất =))))"
"Mai Hung","3/5 đúng đỉnh :]] hơn si lùn 2/5"
"Nguyễn Nam","Tầm này thì thuốc nam cũng chịu..mình ấy quá thì thử chuyển sang châm cứu thử xem.."
"Tý Nguyễn","Kỉ lục 3/5 đỉnh nhất đời cầu thủ"
"Dat Trong","Khi các tổ chức ko thừa nhận mình là số 1 thì mình phải tự tổ chức họp báo để nhận mình là số 1. Quả thực nó khá trơ trẽn."
"Lê Nguyễn Giang Thiên","Mấy kỷ lục ngoo nhất mấy kỳ WC và EURO cũng ko ai phá được!"
"Quynhle Thai","7 nói đúng : Đỉnh của 3 lần tệ nhất WC và 2 lần tệ nhất EUR . Đúng là đứng trên đỉnh thật ."
"Xuân Phát","Em fan anh mà anh phát biểu vậy cũng hơi ẩu đó anh iu"
"MẪn Mẫn","em chưa thấy ai sn 1985 mà thể lực và cơ bắp như cr7 hiện tại ạ!!! a ko là duy nhất nhưng khó ai bằng anh! em ko bít mấy a chê ảnh chỗ nào. mấy anh lo đi chạy xe, đi kiếm tiền đi ạ!!"
"Leo Nessi","Vậy ra mục đích qua giải ả rập là vì thế 🤣"
"Anh Đức Vũ","Với fan của nó thế là thẳng thắn 🤣 là tích cực ! Nhưng cái gì nó quá thì cũng sẽ là kệch cỡm ! Lố bịch ! Cả thế giới biết nó nổi tiếng và giàu cỡ nào nhưng ai cũng biết bản chất của nó ra làm sao ! Trong môn thể thao vua nó luôn là kẻ chiếu dưới so với Goat M10 nó bất chấp liêm sỉ để có bàn thắng nó chỉ cần vậy ko quan tâm gì hơn ! Ăn vạ ăn bẩn ăn hôi, coi thành tích của mình trên hết chính vì thế nó bị ghét và nhiều anti nhất thế giới 🤣🤣🤣🤣"
"Lửng Mật","tâm thần"
"Công Minh","Mỗi lần phỏng vấn là 1 lần mõm. Chán"
"Hoàng Phố","Đúng là thầy nào thì tớ vậy, thầy thua danh hiệu thì so tiền, tớ thì mang 1000 bàn ra nhưng lại thua 2 gv, chán đéo buồn nói"
"BĐT","Cầu thủ của truyền thông pr quá nó ảo tưởng thần kinh"
"Edited","Nguyễn Đôn Hoàng"
"Pol Pv","A7 siu chu mỏ nhìn y chang lạc đà, giờ bỉu môi nhìn khuôn mặt cũng y chang lạc đà, đúng là tâm sinh tướng mà, vcl thật🤣🤣🤣"
"Edited","Đàm Tiến Luật"
"Nguyễn Minh","World Cup không phải là giấc mơ mà sao lúc anh thua Maroc anh lại khóc trong đường hầm. Và sang năm anh định tham gia kỳ World Cup thứ 6 trong sự nghiệp. Thật là nực cười 😏"
"Phạm Thắng","Ai fan của 7 có suy nghĩ lại k nhỉ"
"Nguyễn Trung Thành","Liêm chính đến mức biểu tượng!"
"Triệu Bá Xuân","Ricon chán richa phát biểu lắm r"
"Nguyễn Trường","Ví dụ kỷ lục nhiều lần đá ngu nhất WC ấy hả?"
"Nghia Phan","May be an image of football, soccer and text that says 'adidas 10 GUINNESS WORLD RE ORI IIII RECORO CERTIFICATE 4/7 lần ngu nhất coTpa *5/7 pen Wc *Siêu phẩm tổng cha vào tù OFFICIALLY AMAZING an-a 10'"
"Đạt Lê","Giờ đá bóng éo lại người ta thì đi so tiền ah 🥴"
"Hoàng Cường","Trong danh sách mọi kỉ lục bóng đá đó có mỗi 1 cái tên nên lúc nào cũng nắm trên đỉnh 🤣🤣🤣"
